,genre_ids,ids,popularity,release_date,title,vote_average
1670,36,391995,1.148749,2016-07-01,Hillary's America: The Secret History of the Democratic Party,6.7
1671,35,419499,1.104443,2016-11-18,Che vuoi che sia,6.7
1672,18,376866,4.812347,2016-12-02,Jackie,6.7
1673,28,379291,1.804155,2016-03-29,Justice League vs. Teen Titans,6.7
1674,18,358807,1.138987,2016-01-22,The Fits,6.6
1675,35,409447,1.126638,2016-12-07,Hairspray Live!,6.6
1676,35,356298,1.476235,2016-07-22,Don't Think Twice,6.6
1677,53,380620,1.223349,2016-06-18,Creepy,6.6
1678,18,371449,1.286906,2016-09-09,Other People,6.6
1679,53,275269,1.100687,2016-01-07,Wazir,6.6
1680,53,376453,1.446216,2016-07-29,Operation Avalanche,6.6
1681,14,294795,2.468237,2016-09-01,The 9th Life of Louis Drax,6.6
1682,0,390878,1.023334,2016-03-29,Murdered by My Father,6.6
1683,53,403820,1.167528,2016-06-26,K - Shop,6.6
1684,12,431730,1.0731,2016-12-27,Winnetou: Das Geheimnis vom Silbersee,6.6
1685,53,401861,1.136739,2016-10-06,Collector,6.6
1686,12,278927,6.150889,2016-04-07,The Jungle Book,6.6
1687,28,140300,6.458865,2016-01-23,Kung Fu Panda 3,6.6
1688,99,333375,1.076356,2016-01-22,Prescription Thugs,6.6
1689,18,345920,5.825718,2016-12-06,Collateral Beauty,6.6
1690,80,288710,1.341419,2016-11-08,The Frontier,6.6
1691,35,373453,1.083134,2016-01-24,Brahman Naman,6.6
1692,18,364327,1.017094,2016-10-27,Jonah,6.6
1693,35,406042,1.034586,2016-08-19,Happy Bhaag Jayegi,6.6
1694,18,376166,1.510388,2016-10-19,From the Land of the Moon,6.6
1695,18,393457,4.271884,2016-12-16,Fences,6.6
1696,10749,381707,1.334188,2016-02-08,Our Lovers,6.6
1697,28,366924,1.472593,2016-03-22,Batman: Bad Blood,6.6
1698,18,369925,1.193955,2016-03-25,Thozha,6.6
1699,28,316152,2.22775,2016-06-24,Free State of Jones,6.6
1700,35,341012,2.477285,2016-06-03,Popstar: Never Stop Never Stopping,6.6
1701,35,366505,1.255411,2016-05-06,The Olive Tree,6.6
1702,28,291805,6.782695,2016-06-02,Now You See Me 2,6.6
1703,36,400174,1.297074,2016-05-30,Roots,6.6
1704,27,397243,3.689858,2016-12-21,The Autopsy of Jane Doe,6.6
1705,35,381353,1.388822,2016-03-23,Rosalie Blum,6.6
1706,35,325346,1.547479,2016-08-25,The Hollars,6.6
1707,35,417936,1.011544,2016-03-05,Accidentally Engaged,6.6
1708,35,427989,1.089762,2016-12-15,Poveri ma Ricchi,6.6
1709,18,397704,1.198057,2016-10-07,The Lennon Report,6.6
1710,80,391617,1.149498,2016-04-14,Kóblic,6.6
1711,35,393764,1.836182,2016-06-08,The African Doctor,6.6
1712,12,334524,2.625902,2016-12-29,Gold,6.5
1713,80,325789,2.636291,2016-07-13,The Infiltrator,6.5
1714,18,415132,1.398819,2016-11-23,Arès,6.5
1715,18,371464,1.037871,2016-04-14,Wild,6.5
1716,12,136799,6.400074,2016-10-13,Trolls,6.5
1717,18,337674,3.889362,2016-05-25,Elle,6.5
1718,28,416249,1.310611,2016-09-08,Cold War II,6.5
1719,12,402672,1.189498,2016-08-11,Mohenjo Daro,6.5
1720,35,315664,2.016119,2016-03-29,Florence Foster Jenkins,6.5
1721,12,274870,12.708578,2016-12-21,Passengers,6.5
1722,18,228034,1.082724,2016-06-13,The Bronx Bull,6.5
1723,99,292109,1.016977,2016-02-13,Tempestad,6.5
1724,18,336212,1.071207,2016-01-07,Nahid,6.5
1725,35,392961,1.233975,2016-04-15,Adam Green's Aladdin,6.5
1726,99,396126,1.018045,2016-05-22,Sustainable,6.5
1727,10770,392629,2.860837,2016-06-19,Murder She Baked: A Deadly Recipe,6.5
1728,99,394166,1.013998,2016-10-07,Oleg y las raras artes,6.5
1729,35,395697,1.203982,2016-05-05,Il ministro,6.5
1730,99,391711,1.165653,2016-04-05,Imagining Zootopia,6.5
1731,35,393521,1.050521,2016-12-14,One Week and a Day,6.5
1732,878,389165,1.120575,2016-03-22,Code 8,6.5
1733,18,394485,1.007251,2016-05-02,The Last Call,6.5
1734,18,398586,1.00928,2016-05-23,Five Pillars,6.5
1735,18,382455,1.125034,2016-07-20,Don't Call Me Son,6.5
1736,18,387700,1.017826,2016-03-20,The Passion,6.5
1737,35,392017,1.006615,2016-04-09,Hank is an Idiot,6.5
1738,18,393694,1.00777,2016-03-30,Kokoro,6.5
1739,18,373471,1.049533,2016-07-29,The Land,6.5
1740,53,430508,1.049587,2016-12-16,Wajah Tum Ho,6.5
1741,18,425636,1.160256,2016-11-09,Split,6.5
1742,27,418691,1.089423,2016-10-22,Shadows of the Dead,6.5
1743,35,429801,1.252333,2016-12-20,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,6.5
1744,18,421624,1.09085,2016-12-11,Love You Like Christmas,6.5
1745,10770,421625,1.178837,2016-12-17,My Christmas Love,6.5
1746,0,317935,1.007749,2016-01-27,Charity,6.5
1747,28,353415,1.104564,2016-08-12,Wagah,6.5
1748,37,377357,1.051132,2016-01-05,Lawless Range,6.5
1749,80,363493,1.118734,2016-01-18,The Contract,6.5
1750,35,380568,1.457052,2016-04-28,"Rico, Oskar und der Diebstahlstein",6.5
1751,18,228034,1.082724,2016-06-13,The Bronx Bull,6.5
1752,0,401791,1.005648,2016-01-16,熊出没之熊心归来,6.5
1753,53,409155,1.0926,2016-09-14,Toril,6.5
1754,18,408203,1.027225,2016-09-23,Little Wing,6.5
1755,18,415714,1.018376,2016-09-09,Kochavva Paulo Ayyappa Coelho,6.5
1756,18,413452,1.435264,2016-09-16,Cardboard Boxer,6.5
1757,35,408627,1.089944,2016-05-16,Australian Psycho,6.5
1758,10770,392629,2.860837,2016-06-19,Murder She Baked: A Deadly Recipe,6.5
1759,10770,398643,1.007661,2016-05-14,Papa und die Braut aus Kuba,6.5
1760,18,394723,1.100811,2016-05-19,El Hilo Rojo,6.5
1761,18,381011,1.086596,2016-11-16,Hunter Gatherer,6.5
1762,0,317935,1.007749,2016-01-27,Charity,6.5
1763,28,363978,1.030352,2016-05-13,Ko 2,6.5
1764,36,367197,1.014378,2016-03-11,Boom Bust Boom,6.5
1765,18,433082,1.011752,2016-10-27,Across the Waters,6.5
1766,99,421064,1.020897,2016-10-10,Black and White Stripes: The Juventus Story,6.5
1767,18,421624,1.09085,2016-12-11,Love You Like Christmas,6.5
1768,10770,421625,1.178837,2016-12-17,My Christmas Love,6.5
1769,9648,419771,1.162741,2016-09-08,The Monk and the Demon,6.5
1770,35,429801,1.252333,2016-12-20,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,6.5
1771,0,401791,1.005648,2016-01-16,熊出没之熊心归来,6.5
1772,53,409155,1.0926,2016-09-14,Toril,6.5
1773,18,408203,1.027225,2016-09-23,Little Wing,6.5
1774,18,413452,1.435264,2016-09-16,Cardboard Boxer,6.5
1775,18,415714,1.018376,2016-09-09,Kochavva Paulo Ayyappa Coelho,6.5
1776,18,425636,1.160256,2016-11-09,Split,6.5
1777,27,418691,1.089423,2016-10-22,Shadows of the Dead,6.5
1778,53,400747,1.009076,2016-04-19,My Guardian Angel,6.5
1779,10770,399119,1.049613,2016-03-05,Change of Heart,6.5
1780,18,381011,1.086596,2016-11-16,Hunter Gatherer,6.5
1781,18,378697,1.013367,2016-01-21,Hedi,6.5
1782,35,381691,1.035433,2016-02-05,Maheshinte Prathikaaram,6.5
1783,28,382743,1.016216,2016-02-26,Aarathu Sinam,6.5
1784,18,367196,1.097578,2016-04-23,Weeds on Fire,6.5
1785,36,367197,1.014378,2016-03-11,Boom Bust Boom,6.5
1786,28,363978,1.030352,2016-05-13,Ko 2,6.5
1787,28,357706,1.083801,2016-01-28,Irudhi Suttru,6.5
1788,18,433082,1.011752,2016-10-27,Across the Waters,6.5
1789,10749,408574,1.094984,2016-04-29,Chihayafuru Part II,6.5
1790,18,412190,1.122508,2016-08-12,Love O2O,6.5
1791,53,404765,1.117987,2016-07-02,Newlywed and Dead,6.5
1792,9648,419771,1.162741,2016-09-08,The Monk and the Demon,6.5
1793,27,418808,1.015239,2016-10-06,Razors: The Return of Jack the Ripper,6.5
1794,10751,417977,1.04595,2016-09-14,Oru Muthassi Gadha,6.5
1795,18,382951,1.415578,2016-02-15,A Sunday Horse,6.5
1796,35,296360,2.225314,2016-05-27,Love & Friendship,6.5
1797,53,303858,3.354583,2016-05-12,Money Monster,6.5
1798,18,339408,2.153853,2016-09-09,The Birth of a Nation,6.5
1799,18,258230,4.76686,2016-10-07,A Monster Calls,6.5
1800,14,241259,4.787183,2016-05-25,Alice Through the Looking Glass,6.5
1801,27,339994,1.293149,2016-09-16,The Good Neighbor,6.5
1802,0,426808,1.092579,2016-12-03,A Cinderella Christmas,6.5
1803,18,330483,2.579982,2016-02-04,The Choice,6.5
1804,28,188927,6.439732,2016-07-07,Star Trek Beyond,6.5
1805,10752,403357,1.606864,2016-12-02,1898. Los últimos de Filipinas,6.4
1806,10749,324289,1.401577,2016-02-12,Touched with Fire,6.4
1807,18,339419,2.235555,2016-11-04,Loving,6.4
1808,80,391477,1.285271,2016-03-31,The Mobfathers,6.4
1809,18,375366,3.213468,2016-09-23,The Girl with All the Gifts,6.4
1810,14,388191,2.11955,2016-05-14,Mythica: The Iron Crown,6.4
1811,18,408360,1.174208,2016-08-03,The Last Princess,6.4
1812,18,393731,1.110177,2016-10-05,Mercenary,6.4
1813,80,402334,1.191852,2016-09-02,Brotherhood,6.4
1814,35,396920,1.108014,2016-11-30,The Journey To Greenland,6.4
1815,18,267192,2.156687,2016-06-10,Genius,6.4
1816,10749,377492,1.284026,2016-09-23,Dirty 30,6.4
1817,18,383256,1.025311,2016-02-14,Love Finds You in Valentine,6.4
1818,12,382190,1.501196,2016-07-16,Pokémon the Movie: Volcanion and the Mechanical Marvel,6.4
1819,35,347870,1.130365,2016-03-13,Slash,6.4
1820,18,339397,4.066051,2016-05-11,Café Society,6.4
1821,18,381262,1.175276,2016-03-16,In Her Name,6.4
1822,35,369781,1.172726,2016-02-17,Amis publics,6.4
1823,35,360365,2.339189,2016-05-04,Tini: The New Life of Violetta,6.4
1824,28,402453,1.015113,2016-07-15,King Dave,6.4
1825,18,417199,1.226702,2016-11-30,Missing,6.4
1826,0,418726,1.140843,2016-10-13,Qualcosa di nuovo,6.4
1827,35,388764,1.086288,2016-07-01,Bounty Hunters,6.4
1828,28,362229,1.0747,2016-05-01,She Kills,6.4
1829,53,396488,1.026243,2016-05-06,Traffic,6.4
1830,35,391618,1.101161,2016-04-24,Rumbos,6.4
1831,18,384212,1.040625,2016-06-08,Dark Diamond,6.4
1832,99,384262,1.101679,2016-02-19,Diving Into the Unknown,6.4
1833,28,366148,1.009,2016-02-12,Jil Jung Juk,6.4
1834,53,340488,1.324482,2016-11-17,Salt and Fire,6.4
1835,18,383807,1.42018,2016-11-01,Heal the Living,6.4
1836,35,356305,13.056849,2016-12-22,Why Him?,6.4
1837,99,379998,1.169028,2016-02-17,Becoming Zlatan,6.4
1838,18,377139,1.094074,2016-02-03,Madoff,6.4
1839,27,381034,1.731009,2016-08-26,I Am Not a Serial Killer,6.4
1840,28,391955,1.077528,2016-04-08,Maalik,6.4
1841,18,273828,1.02641,2016-02-26,Las Aparicio,6.4
1842,35,367841,1.035625,2016-03-24,Sex & Crime,6.4
1843,18,371813,1.024582,2016-02-12,Puthiya Niyamam,6.4
1844,18,394051,1.097802,2016-04-29,Phantom of the Theatre,6.4
1845,35,413730,1.187942,2016-09-15,Summertime,6.4
1846,18,283366,11.532876,2016-09-28,Miss Peregrine's Home for Peculiar Children,6.4
1847,53,353732,1.211928,2016-03-11,River,6.4
1848,35,362409,1.40756,2016-10-03,Trash Fire,6.4
1849,99,360030,1.378428,2016-03-04,Lo and Behold: Reveries of the Connected World,6.4
1850,80,385371,1.131882,2016-03-01,The Midnight Man,6.4
1851,99,379500,1.022151,2016-05-13,Under the Gun,6.4
1852,80,374617,2.477798,2016-08-19,Imperium,6.4
1853,10749,418333,1.040165,2016-10-19,Coup de foudre à Jaipur,6.4
1854,18,340485,3.058895,2016-09-30,American Honey,6.3
1855,28,369885,8.340628,2016-11-17,Allied,6.3
1856,12,253343,1.187221,2016-07-05,Dear Eleanor,6.3
1857,35,373399,1.009219,2016-07-14,A Canção de Lisboa,6.3
1858,35,337708,1.006543,2016-01-07,Vai que Dá Certo 2,6.3
1859,28,404579,1.097875,2016-09-01,Akira,6.3
1860,99,397403,1.090212,2016-05-11,Brexit: The Movie,6.3
1861,14,405670,1.102447,2016-11-24,Zoology,6.3
1862,35,432484,1.138906,2016-12-31,Peter Pan Goes Wrong,6.3
1863,18,360284,1.028908,2016-05-06,A Light Beneath Their Feet,6.3
1864,35,373399,1.009219,2016-07-14,A Canção de Lisboa,6.3
1865,35,403667,1.030659,2016-09-08,Adios amigos,6.3
1866,80,375486,1.111307,2016-01-01,Beck 31 - Gunvald,6.3
1867,99,411500,1.141475,2016-08-14,50 Years of Star Trek,6.3
1868,35,413313,1.041854,2016-09-14,Strawberry Bubblegums,6.3
1869,18,411656,1.102179,2016-10-13,Tonio,6.3
1870,18,391429,1.007497,2016-03-25,Adida Melam,6.3
1871,18,386827,1.136829,2016-03-05,Love Is All You Need?,6.3
1872,10749,399636,1.096448,2016-06-21,Retake,6.3
1873,28,404579,1.097875,2016-09-01,Akira,6.3
1874,99,381045,1.008986,2016-03-13,Chicken People,6.3
1875,35,425003,1.035361,2016-11-18,Colin Quinn: The New York Story,6.3
1876,18,416680,1.019772,2016-09-15,"Gilda, no me arrepiento de este amor",6.3
1877,18,427800,1.024882,2016-10-09,Capture Kill Release,6.3
1878,28,410572,1.020741,2016-08-12,Babu Bangaram,6.3
1879,35,408033,1.376026,2016-10-26,Tamara,6.3
1880,35,95610,3.948243,2016-09-14,Bridget Jones's Baby,6.3
1881,35,370978,1.271781,2016-04-01,"Kiki, Love to Love",6.3
1882,80,393834,1.48269,2016-07-07,Goldstone,6.3
1883,18,402423,1.578888,2016-09-15,The Vessel,6.3
1884,28,391629,1.104742,2016-04-29,Baaghi,6.3
1885,53,324670,2.151229,2016-12-09,Spectral,6.3
1886,28,333385,2.406247,2016-02-29,Mr. Right,6.3
1887,18,318850,1.333716,2016-03-10,The Young Messiah,6.3
1888,18,316021,1.840109,2016-12-09,Frank & Lola,6.3
1889,35,299641,1.115203,2016-03-13,Jimmy Vestvood: Amerikan Hero,6.3
1890,28,391486,1.303324,2016-05-03,Crossing Point,6.3
1891,35,387938,1.034992,2016-03-17,SuperBobrovs,6.3
1892,35,393659,1.09093,2016-06-04,Ms. Matched,6.3
1893,10749,385390,1.082331,2016-04-16,Love by Chance,6.3
1894,99,365997,1.148383,2016-04-29,A Beautiful Planet,6.3
1895,18,334522,2.277597,2016-10-13,Alone in Berlin,6.3
1896,53,301365,3.035582,2016-06-08,The Neon Demon,6.3
1897,18,402298,2.030111,2016-09-30,Denial,6.3
1898,28,296524,9.775551,2016-09-29,Deepwater Horizon,6.3
1899,18,423093,1.13184,2016-10-28,7 Years,6.3
1900,35,410315,1.207333,2016-11-04,The Mistletoe Promise,6.3
1901,18,340487,1.362485,2016-09-25,Certain Women,6.3
1902,35,347630,1.178719,2016-09-26,Laid in America,6.3
1903,18,374465,1.544281,2016-03-16,Things to Come,6.3
1904,53,347647,1.347462,2016-03-11,Traders,6.3
1905,18,408024,2.01245,2016-08-17,Moka,6.3
1906,18,393765,1.409632,2016-10-14,Priceless,6.3
1907,35,402907,1.246731,2016-08-31,Odd Job,6.3
1908,28,300673,3.052745,2016-01-25,The Finest Hours,6.3
1909,18,337556,4.283757,2016-07-07,Emerald Green,6.3
1910,28,246655,12.481161,2016-05-18,X-Men: Apocalypse,6.3
1911,0,296879,1.006039,2016-02-12,Of Mind and Music,6.3
1912,35,389044,1.174464,2016-06-29,The Together Project,6.3
1913,9648,371182,1.342509,2016-01-03,Garage Sale Mystery: Guilty Until Proven Innocent,6.3
1914,28,379371,1.025182,2016-01-25,Pre Vis Action,6.3
1915,14,349200,1.02718,2016-03-25,Zero,6.3
1916,18,340616,1.062486,2016-11-25,Baden Baden,6.3
1917,10770,396390,1.317247,2016-06-05,Garage Sale Mystery: The Novel Murders,6.3
1918,9648,407390,1.040656,2016-10-21,Autumn Lights,6.3
1919,28,431742,1.07385,2016-12-25,The Last Dragonslayer,6.3
1920,27,400610,1.032075,2016-10-13,Prey,6.3
1921,35,411279,1.013567,2016-08-12,Pretham,6.3
1922,53,386805,1.077516,2016-03-10,Červený kapitán,6.3
1923,35,398472,1.028097,2016-05-01,Servicio Técnico,6.3
1924,9648,371182,1.342509,2016-01-03,Garage Sale Mystery: Guilty Until Proven Innocent,6.3
1925,10770,377431,1.020669,2016-02-06,Appetite For Love,6.3
1926,10749,377432,1.082915,2016-02-13,Valentine Ever After,6.3
1927,35,389044,1.174464,2016-06-29,The Together Project,6.3
1928,10770,396390,1.317247,2016-06-05,Garage Sale Mystery: The Novel Murders,6.3
1929,9648,407390,1.040656,2016-10-21,Autumn Lights,6.3
1930,18,426670,1.122937,2016-11-30,Dolly Parton's Christmas of Many Colors: Circle of Love,6.3
1931,53,427896,1.106505,2016-12-02,Ore Mukham,6.3
1932,0,419502,1.102641,2016-11-24,La cena di Natale,6.3
1933,18,372518,1.506425,2016-06-16,Stronger Than The World: The Story Of José Aldo,6.3
1934,28,68735,5.131139,2016-05-25,Warcraft,6.2
1935,27,345911,3.155081,2016-07-21,Lights Out,6.2
1936,12,245703,3.622207,2016-02-18,Midnight Special,6.2
1937,0,418604,1.052783,2016-09-29,Al posto tuo,6.2
1938,35,295699,1.982305,2016-03-30,Everybody Wants Some!!,6.2
1939,35,347881,1.548168,2016-03-18,The Confirmation,6.2
1940,28,315011,3.632908,2016-07-29,Shin Godzilla,6.2
1941,35,376659,4.021692,2016-07-28,Bad Moms,6.2
1942,35,369299,2.045479,2016-05-13,Why Blame It on the Child?,6.2
1943,18,276537,1.105747,2016-02-26,The Last Man on the Moon,6.2
1944,53,321666,2.334113,2016-07-15,600 Miles,6.2
1945,35,391700,1.138872,2016-08-10,We Are Family,6.2
1946,35,395726,1.082808,2016-04-07,Pitch,6.2
1947,18,355234,1.138141,2016-02-10,Parisienne,6.2
1948,99,427451,1.281399,2016-12-30,Banking on Bitcoin,6.2
1949,0,412369,1.064951,2016-09-07,Big Big World,6.2
1950,99,352342,1.407135,2016-01-27,Seasons,6.2
1951,28,382088,1.201734,2016-01-19,The Division: Agent Origins,6.2
1952,18,392794,1.72718,2016-09-28,The Dancer,6.2
1953,80,351809,1.406905,2016-03-03,To Steal from a Thief,6.2
1954,35,418772,1.051021,2016-09-30,Crisis in Six Scenes,6.2
1955,16,413736,1.894607,2016-08-27,Monster High: Welcome to Monster High,6.2
1956,35,384371,1.233419,2016-04-20,Roommates Wanted,6.2
1957,18,390281,1.110169,2016-03-31,Ustica: The Missing Paper,6.2
1958,18,392660,1.023752,2016-04-15,A Sunday Kind of Love,6.2
1959,99,393627,1.012405,2016-05-03,21 Days Under the Sky,6.2
1960,53,382684,1.04594,2016-05-09,Mob Handed,6.2
1961,18,392660,1.023752,2016-04-15,A Sunday Kind of Love,6.2
1962,99,393627,1.012405,2016-05-03,21 Days Under the Sky,6.2
1963,18,414835,1.012697,2016-09-22,La vita possibile,6.2
1964,28,377447,1.730666,2016-12-23,Railroad Tigers,6.2
1965,80,370928,1.20182,2016-02-27,Nightmare Nurse,6.2
1966,18,392062,1.034832,2016-04-25,Quatretondeta,6.2
1967,18,390281,1.110169,2016-03-31,Ustica: The Missing Paper,6.2
1968,27,391561,1.021302,2016-04-05,Exit 14,6.2
1969,35,381040,1.130538,2016-09-19,My Blind Brother,6.2
1970,28,309886,2.613633,2016-08-11,Blood Father,6.2
1971,27,332567,4.289105,2016-06-24,The Shallows,6.2
1972,12,294272,2.948187,2016-08-10,Pete's Dragon,6.2
1973,18,291351,2.762644,2016-04-27,The Sea of Trees,6.2
1974,18,324284,1.037953,2016-01-08,Lamb,6.1
1975,10770,410314,1.2746,2016-11-05,A Wish for Christmas,6.1
1976,80,311667,2.477238,2016-05-20,Manhattan Night,6.1
1977,27,370178,1.101028,2016-03-17,Scare Campaign,6.1
1978,35,384112,1.098344,2016-04-06,Dad in Training,6.1
1979,10752,386591,1.350018,2016-03-03,My Mother's Wound,6.1
1980,18,376049,1.084945,2016-01-04,The Breaks,6.1
1981,18,391778,1.011954,2016-05-13,Azhar,6.1
1982,35,326423,1.469622,2016-04-15,Barbershop: The Next Cut,6.1
1983,28,377985,1.141431,2016-04-15,Fan,6.1
1984,35,389995,1.027709,2016-03-17,Me casé con un boludo,6.1
1985,18,394259,1.149215,2016-10-05,Chouf,6.1
1986,28,323675,2.608401,2016-01-14,Ride Along 2,6.1
1987,53,400711,1.404247,2016-07-06,Faultless,6.1
1988,35,382509,1.426696,2016-09-21,Cezanne and I,6.1
1989,35,390437,1.0931,2016-04-01,Ki and Ka,6.1
1990,35,381069,1.328178,2016-10-06,Little Sister,6.1
1991,35,352186,1.625432,2016-10-21,Good Kids,6.1
1992,18,334532,2.042008,2016-11-11,100 Streets,6.1
1993,28,302699,5.431331,2016-06-15,Central Intelligence,6.1
1994,53,395763,1.329201,2016-11-16,Iris,6.1
1995,99,410794,1.075473,2016-09-23,Rats,6.1
1996,18,346685,8.302534,2016-10-05,The Girl on the Train,6.1
1997,18,301804,2.249686,2016-04-07,Before I Wake,6.1
1998,18,395449,1.031018,2016-06-08,The New Life of Paul Sneijder,6.1
1999,53,356326,1.590226,2016-03-31,What We Become,6.1
2000,16,411221,1.769939,2016-10-14,Ozzy,6.1
2001,35,382598,1.172174,2016-12-21,À fond,6.1
2002,18,331583,3.680571,2016-03-25,The Whole Truth,6.1
2003,35,301348,2.664799,2016-04-22,Elvis & Nixon,6.1
2004,10749,376047,1.08869,2016-02-12,Fitoor,6.1
2005,28,315669,1.521588,2016-04-01,My Beloved Bodyguard,6.1
2006,99,376426,1.203017,2016-07-15,Tony Robbins: I Am Not Your Guru,6.1
2007,18,296523,3.072635,2016-12-02,Man Down,6.1
2008,18,387536,1.149317,2016-02-05,The Open Door,6.1
2009,28,342521,2.576064,2016-04-21,Keanu,6.1
2010,18,292010,1.318075,2016-03-17,The Daughter,6.1
2011,18,397520,1.136797,2016-02-15,Lucy Maud Montgomery's Anne of Green Gables,6.1
2012,35,424009,1.148233,2016-11-03,NON SI RUBA A CASA DEI LADRI,6.1
2013,18,371560,1.629408,2016-12-02,The Eyes of My Mother,6.1
2014,53,382602,1.387755,2016-06-18,Sadako vs. Kayako,6.0
2015,35,381073,1.040626,2016-03-12,Operator,6.0
2016,12,333675,1.60912,2016-01-15,Band of Robbers,6.0
2017,35,339792,1.514517,2016-08-19,David Brent: Life on the Road,6.0
2018,12,314029,1.168047,2016-01-14,Neon Bull,6.0
2019,80,259695,4.935079,2016-12-25,Live by Night,6.0
2020,18,381255,1.222837,2016-03-02,Down by Love,6.0
2021,28,421313,2.67045,2016-12-01,Eliminators,6.0
2022,35,381890,2.150671,2016-02-08,The Mermaid,6.0
2023,28,382322,2.581221,2016-07-21,Batman: The Killing Joke,6.0
2024,18,277710,1.524516,2016-01-08,Anesthesia,6.0
2025,28,173897,1.437154,2016-12-23,Resident Evil: The Final Chapter,6.0
2026,12,347689,1.19295,2016-03-18,Pee-wee's Big Holiday,6.0
2027,18,167859,1.017912,2016-07-05,Prep School,6.0
2028,80,263506,1.042038,2016-05-13,Pencil,6.0
2029,12,283378,2.703944,2016-11-10,Fallen,6.0
2030,18,419021,1.054457,2016-10-22,Good Witch: Secrets of Grey House,6.0
2031,35,412532,1.064953,2016-09-30,The Last Film Festival,6.0
2032,80,413107,1.021833,2016-09-29,De Held,6.0
2033,53,413764,1.018521,2016-09-19,Playground,6.0
2034,0,421275,1.074501,2016-10-01,Ruin and Rose,6.0
2035,0,412605,1.019137,2016-09-16,The Last Descent,6.0
